Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-07-16 00:00:00,LEAN HOGS ,107212,58416,177,-509,48796,165628,284186
2019-07-23 00:00:00,LEAN HOGS ,111819,60548,4607,2132,51271,172367,282567
2019-07-30 00:00:00,LEAN HOGS ,112366,59281,547,-1267,53085,171647,283482
2019-06-04 00:00:00,LEAN HOGS ,106562,49101,-3252,2159,57461,155663,311705
2019-06-11 00:00:00,LEAN HOGS ,105478,51068,-1084,1967,54410,156546,312249
2019-06-18 00:00:00,LEAN HOGS ,104803,48326,-675,-2742,56477,153129,305270
2019-06-25 00:00:00,LEAN HOGS ,106887,53276,2084,4950,53611,160163,295486
2019-05-07 00:00:00,LEAN HOGS ,112302,42616,-1825,-545,69686,154918,308459
2019-05-14 00:00:00,LEAN HOGS ,108659,43095,-3643,479,65564,151754,306386
2019-05-21 00:00:00,LEAN HOGS ,110030,45168,1371,2073,64862,155198,312076
2019-05-28 00:00:00,LEAN HOGS ,109814,46942,-216,1774,62872,156756,316995
2019-04-02 00:00:00,LEAN HOGS ,98786,50627,-2943,-3981,48159,149413,279347
2019-04-09 00:00:00,LEAN HOGS ,108207,46036,9421,-4591,62171,154243,287774
2019-04-16 00:00:00,LEAN HOGS ,110923,40160,2716,-5876,70763,151083,300656
2019-04-23 00:00:00,LEAN HOGS ,112685,40749,1762,589,71936,153434,308433
2019-04-30 00:00:00,LEAN HOGS ,114127,43161,1442,2412,70966,157288,317232
2019-03-05 00:00:00,LEAN HOGS ,80776,86443,2428,2077,-5667,167219,261028
2019-03-12 00:00:00,LEAN HOGS ,73458,76905,-7318,-9538,-3447,150363,257147
2019-03-19 00:00:00,LEAN HOGS ,75834,65730,2376,-11175,10104,141564,272762
2019-03-26 00:00:00,LEAN HOGS ,101729,54608,25895,-11122,47121,156337,284849
2019-02-05 00:00:00,LEAN HOGS ,67426,74635,3832,11180,-7209,142061,221095
2019-02-12 00:00:00,LEAN HOGS ,69993,79753,2567,5118,-9760,149746,235570
2019-02-19 00:00:00,LEAN HOGS ,72294,80019,2301,266,-7725,152313,241939
2019-02-26 00:00:00,LEAN HOGS ,78348,84366,6054,4347,-6018,162714,249119
2019-01-08 00:00:00,LEAN HOGS ,60353,50163,1443,2839,10190,110516,212433
2019-01-15 00:00:00,LEAN HOGS ,59877,51344,-476,1181,8533,111221,203809
2019-01-22 00:00:00,LEAN HOGS ,58804,54480,-1073,3136,4324,113284,205365
2019-01-29 00:00:00,LEAN HOGS ,63594,63455,4790,8975,139,127049,214353
2018-12-04 00:00:00,LEAN HOGS ,69197,46119,124,-3169,23078,115316,214875
2018-12-11 00:00:00,LEAN HOGS ,68663,46542,-534,423,22121,115205,210302
2018-12-18 00:00:00,LEAN HOGS ,63612,41889,-5051,-4653,21723,105501,204633
2018-12-24 00:00:00,LEAN HOGS ,60054,42441,-3558,552,17613,102495,201906
2018-12-31 00:00:00,LEAN HOGS ,58910,47324,-1144,4883,11586,106234,217959
2018-11-06 00:00:00,LEAN HOGS ,67755,58681,-4896,-2662,9074,126436,220776
2018-11-13 00:00:00,LEAN HOGS ,65422,57754,-2333,-927,7668,123176,241054
2018-11-20 00:00:00,LEAN HOGS ,72075,52764,6653,-4990,19311,124839,225896
2018-11-27 00:00:00,LEAN HOGS ,69073,49288,-3002,-3476,19785,118361,225010
2018-10-02 00:00:00,LEAN HOGS ,77316,75547,3298,-292,1769,152863,230243
2018-10-09 00:00:00,LEAN HOGS ,75674,73393,-1642,-2154,2281,149067,228318
2018-10-16 00:00:00,LEAN HOGS ,74470,68354,-1204,-5039,6116,142824,226663
2018-10-23 00:00:00,LEAN HOGS ,69274,65027,-5196,-3327,4247,134301,222363
2018-10-30 00:00:00,LEAN HOGS ,72651,61343,3377,-3684,11308,133994,225949
2018-09-04 00:00:00,LEAN HOGS ,77310,83161,5559,-993,-5851,160471,233019
2018-09-11 00:00:00,LEAN HOGS ,75917,79830,-1393,-3331,-3913,155747,220952
2018-09-18 00:00:00,LEAN HOGS ,75109,78476,-808,-1354,-3367,153585,219574
2018-09-29 00:00:00,LEAN HOGS ,74018,75839,-1091,-2637,-1821,149857,217129
2018-08-07 00:00:00,LEAN HOGS ,80557,108038,4363,5306,-27481,188595,240654
2018-08-14 00:00:00,LEAN HOGS ,80964,105845,407,-2193,-24881,186809,233484
2018-08-21 00:00:00,LEAN HOGS ,73240,90750,-7724,-15095,-17510,163990,224934
2018-08-28 00:00:00,LEAN HOGS ,71751,84154,-1489,-6596,-12403,155905,223977
2018-07-03 00:00:00,LEAN HOGS ,66672,87899,4220,5433,-21227,154571,232067
2018-07-10 00:00:00,LEAN HOGS ,69095,93423,2423,5524,-24328,162518,231235
2018-07-17 00:00:00,LEAN HOGS ,71178,94443,2083,1020,-23265,165621,233211
2018-07-24 00:00:00,LEAN HOGS ,76489,99507,5311,5064,-23018,175996,237711
2018-07-31 00:00:00,LEAN HOGS ,76194,102732,-295,3225,-26538,178926,240318
2018-06-05 00:00:00,LEAN HOGS ,59661,80798,1091,1021,-21137,140459,238817
2018-06-12 00:00:00,LEAN HOGS ,64692,81409,5031,611,-16717,146101,235320
2018-06-19 00:00:00,LEAN HOGS ,61715,78853,-2977,-2556,-17138,140568,229087
2018-06-26 00:00:00,LEAN HOGS ,62452,82466,737,3613,-20014,144918,228339
2018-05-01 00:00:00,LEAN HOGS ,59860,70504,1307,7801,-10644,130364,255180
2018-05-08 00:00:00,LEAN HOGS ,59567,73825,-293,3321,-14258,133392,248638
2018-05-15 00:00:00,LEAN HOGS ,59373,74045,-194,220,-14672,133418,243279
2018-05-22 00:00:00,LEAN HOGS ,59729,78321,356,4276,-18592,138050,241868
2018-05-29 00:00:00,LEAN HOGS ,58570,79777,-1159,1456,-21207,138347,242487
2018-04-03 00:00:00,LEAN HOGS ,71058,67999,-2166,2128,3059,139057,239313
2018-04-10 00:00:00,LEAN HOGS ,66692,70325,-4366,2326,-3633,137017,240460
2018-04-17 00:00:00,LEAN HOGS ,60022,64614,-6670,-5711,-4592,124636,240464
2018-04-24 00:00:00,LEAN HOGS ,65686,62703,5664,-1911,2983,128389,245235
2018-03-06 00:00:00,LEAN HOGS ,65019,49808,-194,2378,15211,114827,223728
2018-03-13 00:00:00,LEAN HOGS ,64098,54700,-921,4892,9398,118798,230506
2018-03-20 00:00:00,LEAN HOGS ,66836,58481,2738,3781,8355,125317,234265
2018-03-27 00:00:00,LEAN HOGS ,73224,65871,6388,7390,7353,139095,239660
2018-02-06 00:00:00,LEAN HOGS ,80489,46084,-6728,8279,34405,126573,237591
2018-02-13 00:00:00,LEAN HOGS ,69355,49180,-11134,3096,20175,118535,235782
2018-02-20 00:00:00,LEAN HOGS ,65465,48738,-3890,-442,16727,114203,227165
2018-02-27 00:00:00,LEAN HOGS ,65213,47430,-252,-1308,17783,112643,230704
2018-01-02 00:00:00,LEAN HOGS ,88805,40437,2275,-1069,48368,129242,242732
2018-01-09 00:00:00,LEAN HOGS ,96162,41327,7357,890,54835,137489,249019
2018-01-16 00:00:00,LEAN HOGS ,96051,40528,-111,-799,55523,136579,245120
2018-01-23 00:00:00,LEAN HOGS ,94154,40597,-1897,69,53557,134751,247313
2018-01-30 00:00:00,LEAN HOGS ,87217,37805,-6937,-2792,49412,125022,242241
2017-12-05 00:00:00,LEAN HOGS ,102084,47167,4507,800,54917,149251,252848
2017-12-12 00:00:00,LEAN HOGS ,97590,47570,-4494,403,50020,145160,242048
2017-12-19 00:00:00,LEAN HOGS ,87743,43454,-9847,-4116,44289,131197,227026
2017-12-26 00:00:00,LEAN HOGS ,86530,41506,-1213,-1948,45024,128036,231633
2017-11-07 00:00:00,LEAN HOGS ,116596,57207,6263,-1095,59389,173803,270132
2017-11-14 00:00:00,LEAN HOGS ,109470,52029,-7126,-5178,57441,161499,268494
2017-11-21 00:00:00,LEAN HOGS ,98740,46724,-10730,-5305,52016,145464,249262
2017-11-28 00:00:00,LEAN HOGS ,97577,46367,-1163,-357,51210,143944,250548
2017-10-03 00:00:00,LEAN HOGS ,91688,53053,1847,-11469,38635,144741,257477
2017-10-10 00:00:00,LEAN HOGS ,93116,51125,1428,-1928,41991,144241,251522
2017-10-17 00:00:00,LEAN HOGS ,94724,50428,1608,-697,44296,145152,249055
2017-10-24 00:00:00,LEAN HOGS ,100955,54395,6231,3967,46560,155350,251828
2017-10-31 00:00:00,LEAN HOGS ,110333,58302,9378,3907,52031,168635,263428
2017-09-05 00:00:00,LEAN HOGS ,93587,54348,-3586,1056,39239,147935,246850
2017-09-12 00:00:00,LEAN HOGS ,90342,61681,-3245,7333,28661,152023,249335
2017-09-19 00:00:00,LEAN HOGS ,91464,65177,1122,3496,26287,156641,266254
2017-09-26 00:00:00,LEAN HOGS ,89841,64522,-1623,-655,25319,154363,262832
2017-08-01 00:00:00,LEAN HOGS ,103824,48786,-3643,2152,55038,152610,264070
2017-08-08 00:00:00,LEAN HOGS ,107312,51315,3488,2529,55997,158627,264036
2017-08-15 00:00:00,LEAN HOGS ,117237,57479,9925,6164,59758,174716,276055
2017-08-22 00:00:00,LEAN HOGS ,104821,51305,-12416,-6174,53516,156126,254173
2017-08-29 00:00:00,LEAN HOGS ,97173,53292,-7648,1987,43881,150465,249394
2017-07-03 00:00:00,LEAN HOGS ,106732,48057,10677,2836,58675,154789,271088
2017-07-11 00:00:00,LEAN HOGS ,116381,51807,9649,3750,64574,168188,279523
2017-07-18 00:00:00,LEAN HOGS ,115959,52648,-422,841,63311,168607,275444
2017-07-25 00:00:00,LEAN HOGS ,107467,46634,-8492,-6014,60833,154101,269083
2017-06-06 00:00:00,LEAN HOGS ,99747,46468,6218,3557,53279,146215,249335
2017-06-13 00:00:00,LEAN HOGS ,101508,46706,1761,238,54802,148214,254077
2017-06-20 00:00:00,LEAN HOGS ,95634,44055,-5874,-2651,51579,139689,245282
2017-06-27 00:00:00,LEAN HOGS ,96055,45221,421,1166,50834,141276,257528
2017-05-02 00:00:00,LEAN HOGS ,70056,58452,2493,-1189,11604,128508,221089
2017-05-09 00:00:00,LEAN HOGS ,73917,50491,3861,-7961,23426,124408,212259
2017-05-16 00:00:00,LEAN HOGS ,78556,47903,4639,-2588,30653,126459,220752
2017-05-23 00:00:00,LEAN HOGS ,87062,42598,8506,-5305,44464,129660,227554
2017-05-30 00:00:00,LEAN HOGS ,93529,42911,6467,313,50618,136440,239007
2017-04-04 00:00:00,LEAN HOGS ,70555,46891,-225,4645,23664,117446,203853
2017-04-11 00:00:00,LEAN HOGS ,70471,52552,-84,5661,17919,123023,204759
2017-04-18 00:00:00,LEAN HOGS ,72892,55458,2421,2906,17434,128350,214782
2017-04-25 00:00:00,LEAN HOGS ,67563,59641,-5329,4183,7922,127204,216636
2017-03-07 00:00:00,LEAN HOGS ,75344,44925,-3605,3010,30419,120269,216581
2017-03-14 00:00:00,LEAN HOGS ,74621,44329,-723,-596,30292,118950,216584
2017-03-21 00:00:00,LEAN HOGS ,75714,41491,1093,-2838,34223,117205,217286
2017-03-28 00:00:00,LEAN HOGS ,70780,42246,-4934,755,28534,113026,205451
2017-02-07 00:00:00,LEAN HOGS ,87656,47635,4180,6062,40021,135291,232270
2017-02-14 00:00:00,LEAN HOGS ,89959,48271,2303,636,41688,138230,237466
2017-02-21 00:00:00,LEAN HOGS ,82996,41711,-6963,-6560,41285,124707,229629
2017-02-28 00:00:00,LEAN HOGS ,78949,41915,-4047,204,37034,120864,220881
2017-01-03 00:00:00,LEAN HOGS ,8565,6420,0,0,2145,14985,196202
2017-01-10 00:00:00,LEAN HOGS ,78370,44688,-73,-2230,33682,123058,200591
2017-01-17 00:00:00,LEAN HOGS ,82499,45494,4129,806,37005,127993,218245
2017-01-24 00:00:00,LEAN HOGS ,78467,43513,-4032,-1981,34954,121980,215162
2017-01-31 00:00:00,LEAN HOGS ,83476,41573,5009,-1940,41903,125049,220649
2016-12-06 00:00:00,LEAN HOGS ,81476,70757,-4007,-802,10719,152233,210283
2016-12-13 00:00:00,LEAN HOGS ,85028,61663,3552,-9094,23365,146691,204523
2016-12-20 00:00:00,LEAN HOGS ,80592,47516,-4436,-14147,33076,128108,192541
2016-12-27 00:00:00,LEAN HOGS ,79743,45649,-849,-1867,34094,125392,194794
