Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-01-16 00:00:00,NON FAT DRY MILK ,820,2130,-23,16,-1310,2950,7176
2018-01-23 00:00:00,NON FAT DRY MILK ,910,2121,90,-9,-1211,3031,7618
2018-01-30 00:00:00,NON FAT DRY MILK ,921,2308,11,187,-1387,3229,7947
2017-12-05 00:00:00,NON FAT DRY MILK ,897,1262,-205,204,-365,2159,6651
2017-12-12 00:00:00,NON FAT DRY MILK ,990,1447,93,185,-457,2437,7240
2017-12-19 00:00:00,NON FAT DRY MILK ,1030,1838,40,391,-808,2868,7493
2017-12-26 00:00:00,NON FAT DRY MILK ,912,1852,-118,14,-940,2764,7557
2017-11-07 00:00:00,NON FAT DRY MILK ,1078,1138,93,34,-60,2216,7105
2017-11-14 00:00:00,NON FAT DRY MILK ,1102,1052,24,-86,50,2154,7168
2017-11-21 00:00:00,NON FAT DRY MILK ,1107,1108,5,56,-1,2215,7246
2017-11-28 00:00:00,NON FAT DRY MILK ,1102,1058,-5,-50,44,2160,7330
2017-10-03 00:00:00,NON FAT DRY MILK ,808,781,30,5,27,1589,6791
2017-10-10 00:00:00,NON FAT DRY MILK ,726,888,-82,107,-162,1614,5839
2017-10-17 00:00:00,NON FAT DRY MILK ,826,931,100,43,-105,1757,6175
2017-10-24 00:00:00,NON FAT DRY MILK ,999,850,173,-81,149,1849,6674
2017-10-31 00:00:00,NON FAT DRY MILK ,985,1104,-14,254,-119,2089,7312
2017-09-05 00:00:00,NON FAT DRY MILK ,817,497,-158,-45,320,1314,5854
2017-09-12 00:00:00,NON FAT DRY MILK ,714,776,-103,279,-62,1490,6326
2017-09-19 00:00:00,NON FAT DRY MILK ,742,804,28,28,-62,1546,6617
2017-09-26 00:00:00,NON FAT DRY MILK ,778,776,36,-28,2,1554,6620
2017-08-01 00:00:00,NON FAT DRY MILK ,775,323,41,75,452,1098,6307
2017-08-08 00:00:00,NON FAT DRY MILK ,710,355,-65,32,355,1065,5529
2017-08-15 00:00:00,NON FAT DRY MILK ,877,355,167,0,522,1232,6022
2017-08-22 00:00:00,NON FAT DRY MILK ,845,445,-32,90,400,1290,6233
2017-08-29 00:00:00,NON FAT DRY MILK ,975,542,130,97,433,1517,6605
2017-07-03 00:00:00,NON FAT DRY MILK ,528,308,-115,-353,220,836,5945
2017-07-11 00:00:00,NON FAT DRY MILK ,688,214,160,-94,474,902,6094
2017-07-18 00:00:00,NON FAT DRY MILK ,693,256,5,42,437,949,6121
2017-07-25 00:00:00,NON FAT DRY MILK ,734,248,41,-8,486,982,6175
2017-06-06 00:00:00,NON FAT DRY MILK ,727,636,-305,-214,91,1363,6075
2017-06-13 00:00:00,NON FAT DRY MILK ,710,673,-17,37,37,1383,6323
2017-06-20 00:00:00,NON FAT DRY MILK ,625,699,-85,26,-74,1324,6483
2017-06-27 00:00:00,NON FAT DRY MILK ,643,661,18,-38,-18,1304,6649
2017-05-02 00:00:00,NON FAT DRY MILK ,1487,1222,27,270,265,2709,7086
2017-05-09 00:00:00,NON FAT DRY MILK ,1506,828,19,-394,678,2334,6483
2017-05-16 00:00:00,NON FAT DRY MILK ,1535,802,29,-26,733,2337,6734
2017-05-23 00:00:00,NON FAT DRY MILK ,1344,771,-191,-31,573,2115,6798
2017-05-30 00:00:00,NON FAT DRY MILK ,1032,850,-312,79,182,1882,6848
2017-04-04 00:00:00,NON FAT DRY MILK ,1253,1001,7,81,252,2254,7569
2017-04-11 00:00:00,NON FAT DRY MILK ,1224,962,-29,-39,262,2186,6802
2017-04-18 00:00:00,NON FAT DRY MILK ,1245,937,21,-25,308,2182,6800
2017-04-25 00:00:00,NON FAT DRY MILK ,1460,952,215,15,508,2412,6965
2017-03-07 00:00:00,NON FAT DRY MILK ,1385,707,5,-363,678,2092,7190
2017-03-14 00:00:00,NON FAT DRY MILK ,1481,779,96,72,702,2260,7378
2017-03-21 00:00:00,NON FAT DRY MILK ,1414,869,-67,90,545,2283,7483
2017-03-28 00:00:00,NON FAT DRY MILK ,1246,920,-168,51,326,2166,7479
2017-02-07 00:00:00,NON FAT DRY MILK ,779,661,48,-189,118,1440,7022
2017-02-14 00:00:00,NON FAT DRY MILK ,933,687,154,26,246,1620,7351
2017-02-21 00:00:00,NON FAT DRY MILK ,1165,876,232,189,289,2041,7490
2017-02-28 00:00:00,NON FAT DRY MILK ,1380,1070,215,194,310,2450,7815
2017-01-03 00:00:00,NON FAT DRY MILK ,8565,6420,0,0,2145,14985,6415
2017-01-10 00:00:00,NON FAT DRY MILK ,510,746,-19,-122,-236,1256,5807
2017-01-17 00:00:00,NON FAT DRY MILK ,772,844,262,98,-72,1616,6299
2017-01-24 00:00:00,NON FAT DRY MILK ,734,833,-38,-11,-99,1567,7166
2017-01-31 00:00:00,NON FAT DRY MILK ,731,850,-3,17,-119,1581,7547
2016-12-06 00:00:00,NON FAT DRY MILK ,449,751,-62,13,-302,1200,5651
2016-12-13 00:00:00,NON FAT DRY MILK ,472,724,23,-27,-252,1196,5834
2016-12-20 00:00:00,NON FAT DRY MILK ,530,786,58,62,-256,1316,6009
2016-12-27 00:00:00,NON FAT DRY MILK ,520,856,-10,70,-336,1376,6391
2016-11-01 00:00:00,NON FAT DRY MILK ,359,844,23,-20,-485,1203,6305
2016-11-08 00:00:00,NON FAT DRY MILK ,454,600,95,-244,-146,1054,5842
2016-11-15 00:00:00,NON FAT DRY MILK ,524,640,70,40,-116,1164,6174
2016-11-22 00:00:00,NON FAT DRY MILK ,481,717,-43,77,-236,1198,6323
