Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2016-05-24 00:00:00,FEEDER CATTLE ,15136,15488,-346,827,-352,30624,40301
2016-05-31 00:00:00,FEEDER CATTLE ,14771,15102,-365,-386,-331,29873,37704
2016-04-05 00:00:00,FEEDER CATTLE ,13476,10911,-492,330,2565,24387,39179
2016-04-12 00:00:00,FEEDER CATTLE ,13369,12496,-107,1585,873,25865,40306
2016-04-19 00:00:00,FEEDER CATTLE ,14426,13625,1057,1129,801,28051,41974
2016-04-26 00:00:00,FEEDER CATTLE ,16079,14852,1653,1227,1227,30931,44186
2016-03-01 00:00:00,FEEDER CATTLE ,13835,10022,325,-800,3813,23857,40972
2016-03-08 00:00:00,FEEDER CATTLE ,14480,10542,645,520,3938,25022,40546
2016-03-15 00:00:00,FEEDER CATTLE ,16345,11231,1865,689,5114,27576,42580
2016-03-22 00:00:00,FEEDER CATTLE ,16243,11485,-102,254,4758,27728,41832
2016-03-29 00:00:00,FEEDER CATTLE ,13968,10581,-2275,-904,3387,24549,38738
2016-02-02 00:00:00,FEEDER CATTLE ,12784,9837,-505,-457,2947,22621,37387
2016-02-09 00:00:00,FEEDER CATTLE ,13258,11510,474,1673,1748,24768,38608
2016-02-16 00:00:00,FEEDER CATTLE ,13202,10535,-56,-975,2667,23737,39377
2016-02-23 00:00:00,FEEDER CATTLE ,13510,10822,308,287,2688,24332,40145
2016-01-05 00:00:00,FEEDER CATTLE ,12915,9807,426,-476,3108,22722,35530
2016-01-12 00:00:00,FEEDER CATTLE ,13561,9899,646,92,3662,23460,37005
2016-01-19 00:00:00,FEEDER CATTLE ,13342,9622,-219,-277,3720,22964,36880
2016-01-26 00:00:00,FEEDER CATTLE ,13289,10294,-53,672,2995,23583,36849
2015-12-01 00:00:00,FEEDER CATTLE ,11891,11597,628,376,294,23488,34973
2015-12-08 00:00:00,FEEDER CATTLE ,13101,11284,1210,-313,1817,24385,34635
2015-12-15 00:00:00,FEEDER CATTLE ,13764,11507,663,223,2257,25271,35640
2015-12-22 00:00:00,FEEDER CATTLE ,12845,10704,-919,-803,2141,23549,34681
2015-12-29 00:00:00,FEEDER CATTLE ,12489,10283,-356,-421,2206,22772,34560
2015-11-03 00:00:00,FEEDER CATTLE ,10851,9678,102,159,1173,20529,34198
2015-11-10 00:00:00,FEEDER CATTLE ,10256,10886,-595,1208,-630,21142,34728
2015-11-17 00:00:00,FEEDER CATTLE ,11614,11795,1358,909,-181,23409,35149
2015-11-24 00:00:00,FEEDER CATTLE ,11263,11221,-351,-574,42,22484,33664
2015-10-06 00:00:00,FEEDER CATTLE ,9626,10564,333,352,-938,20190,34932
2015-10-13 00:00:00,FEEDER CATTLE ,9546,10423,-80,-141,-877,19969,35041
2015-10-20 00:00:00,FEEDER CATTLE ,9651,10116,105,-307,-465,19767,33766
2015-10-27 00:00:00,FEEDER CATTLE ,10749,9519,1098,-597,1230,20268,34313
2015-09-01 00:00:00,FEEDER CATTLE ,10508,9536,-3263,-1154,972,20044,34320
2015-09-08 00:00:00,FEEDER CATTLE ,10932,9898,424,362,1034,20830,35844
2015-09-15 00:00:00,FEEDER CATTLE ,10175,9652,-757,-246,523,19827,36558
