Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-10-15 00:00:00,RANDOM LENGTH LUMBER ,658,735,103,-38,-77,1393,2327
2019-10-22 00:00:00,RANDOM LENGTH LUMBER ,935,821,277,86,114,1756,2749
2019-10-29 00:00:00,RANDOM LENGTH LUMBER ,1272,840,337,19,432,2112,3182
2019-09-03 00:00:00,RANDOM LENGTH LUMBER ,739,945,-141,-294,-206,1684,2183
2019-09-10 00:00:00,RANDOM LENGTH LUMBER ,624,985,-115,40,-361,1609,2024
2019-09-17 00:00:00,RANDOM LENGTH LUMBER ,599,879,-25,-106,-280,1478,2009
2019-09-24 00:00:00,RANDOM LENGTH LUMBER ,671,852,72,-27,-181,1523,2055
2019-08-06 00:00:00,RANDOM LENGTH LUMBER ,948,1268,207,-103,-320,2216,2747
2019-08-13 00:00:00,RANDOM LENGTH LUMBER ,921,1290,-27,22,-369,2211,2712
2019-08-20 00:00:00,RANDOM LENGTH LUMBER ,982,1352,61,62,-370,2334,2541
2019-08-27 00:00:00,RANDOM LENGTH LUMBER ,880,1239,-102,-113,-359,2119,2361
2019-07-02 00:00:00,RANDOM LENGTH LUMBER ,1071,1241,-77,-160,-170,2312,2567
2019-07-09 00:00:00,RANDOM LENGTH LUMBER ,1089,1216,18,-25,-127,2305,2458
2019-07-16 00:00:00,RANDOM LENGTH LUMBER ,832,1314,-257,98,-482,2146,2411
2019-07-23 00:00:00,RANDOM LENGTH LUMBER ,778,1340,-54,26,-562,2118,2605
2019-07-30 00:00:00,RANDOM LENGTH LUMBER ,741,1371,-37,31,-630,2112,2654
2019-06-04 00:00:00,RANDOM LENGTH LUMBER ,1190,2471,-171,-126,-1281,3661,4374
2019-06-11 00:00:00,RANDOM LENGTH LUMBER ,1142,2377,-48,-94,-1235,3519,4322
2019-06-18 00:00:00,RANDOM LENGTH LUMBER ,1142,1721,0,-656,-579,2863,3115
2019-06-25 00:00:00,RANDOM LENGTH LUMBER ,1148,1401,6,-320,-253,2549,2680
2019-05-07 00:00:00,RANDOM LENGTH LUMBER ,1147,2115,21,29,-968,3262,3710
2019-05-14 00:00:00,RANDOM LENGTH LUMBER ,1183,2232,36,117,-1049,3415,3720
2019-05-21 00:00:00,RANDOM LENGTH LUMBER ,1359,2457,176,225,-1098,3816,4009
2019-05-28 00:00:00,RANDOM LENGTH LUMBER ,1361,2597,2,140,-1236,3958,4224
2019-04-02 00:00:00,RANDOM LENGTH LUMBER ,837,1303,15,142,-466,2140,2854
2019-04-09 00:00:00,RANDOM LENGTH LUMBER ,993,1499,156,196,-506,2492,3079
2019-04-16 00:00:00,RANDOM LENGTH LUMBER ,1073,1656,80,157,-583,2729,3397
2019-04-23 00:00:00,RANDOM LENGTH LUMBER ,1154,1748,81,92,-594,2902,3737
2019-04-30 00:00:00,RANDOM LENGTH LUMBER ,1126,2086,-28,338,-960,3212,3794
2019-03-05 00:00:00,RANDOM LENGTH LUMBER ,885,1159,-504,-403,-274,2044,2598
2019-03-12 00:00:00,RANDOM LENGTH LUMBER ,893,1105,8,-54,-212,1998,2428
2019-03-19 00:00:00,RANDOM LENGTH LUMBER ,868,1168,-25,63,-300,2036,2373
2019-03-26 00:00:00,RANDOM LENGTH LUMBER ,822,1161,-46,-7,-339,1983,2504
2019-02-05 00:00:00,RANDOM LENGTH LUMBER ,1092,1387,85,-108,-295,2479,3362
2019-02-12 00:00:00,RANDOM LENGTH LUMBER ,1170,1441,78,54,-271,2611,3403
2019-02-19 00:00:00,RANDOM LENGTH LUMBER ,1292,1502,122,61,-210,2794,3284
2019-02-26 00:00:00,RANDOM LENGTH LUMBER ,1389,1562,97,60,-173,2951,3299
2019-01-08 00:00:00,RANDOM LENGTH LUMBER ,926,2031,-24,146,-1105,2957,3845
2019-01-15 00:00:00,RANDOM LENGTH LUMBER ,957,2045,31,14,-1088,3002,3675
2019-01-22 00:00:00,RANDOM LENGTH LUMBER ,1057,1928,100,-117,-871,2985,3656
2019-01-29 00:00:00,RANDOM LENGTH LUMBER ,1007,1495,-50,-433,-488,2502,3383
2018-12-04 00:00:00,RANDOM LENGTH LUMBER ,922,1613,-309,125,-691,2535,3851
2018-12-11 00:00:00,RANDOM LENGTH LUMBER ,982,1912,60,299,-930,2894,3981
2018-12-18 00:00:00,RANDOM LENGTH LUMBER ,980,2004,-2,92,-1024,2984,4044
2018-12-24 00:00:00,RANDOM LENGTH LUMBER ,944,1899,-36,-105,-955,2843,3969
