Date,Open,High,Low,Close,Adj Close,Volume
2017-12-02,65.425003,65.650002,63.500000,63.674999,63.674999,29672
2017-12-09,63.900002,68.625000,63.525002,68.525002,68.525002,43941
2017-12-16,68.849998,70.125000,66.775002,69.974998,69.974998,75662
2017-12-23,70.250000,72.449997,69.900002,71.775002,71.775002,66901
2017-12-30,72.000000,72.000000,70.199997,71.425003,71.425003,67355
2018-01-06,71.675003,73.675003,70.724998,71.574997,71.574997,145287
2018-01-13,72.074997,74.250000,72.000000,72.074997,72.074997,63888
2018-01-20,72.275002,73.724998,71.525002,72.275002,72.275002,40934
2018-01-27,72.650002,75.400002,72.050003,75.199997,75.199997,29530
2018-02-03,75.449997,75.900002,73.099998,73.175003,73.175003,26387
2018-02-10,73.300003,73.525002,68.025002,68.150002,68.150002,65762
2018-02-17,68.474998,71.775002,68.300003,71.375000,71.375000,63619
2018-02-24,71.150002,71.949997,66.875000,67.574997,67.574997,122985
2018-03-03,67.925003,69.324997,66.425003,67.849998,67.849998,134777
2018-03-10,67.500000,68.849998,65.375000,65.449997,65.449997,119082
2018-03-17,65.250000,65.250000,58.400002,58.424999,58.424999,68764
2018-03-24,58.825001,59.099998,56.750000,57.250000,57.250000,23837
2018-03-31,56.500000,56.700001,50.474998,52.125000,52.125000,37146
2018-04-07,52.250000,54.375000,52.000000,53.825001,53.825001,17422
2018-04-14,69.199997,70.750000,67.599998,69.949997,69.949997,2055
2018-04-21,69.425003,69.425003,66.000000,66.099998,66.099998,2188
2018-04-28,65.949997,68.125000,65.574997,67.074997,67.074997,2235
2018-05-05,66.775002,66.900002,65.074997,65.300003,65.300003,2640
2018-05-12,65.449997,76.724998,65.199997,74.699997,74.699997,102450
2018-05-19,75.199997,75.349998,72.550003,74.199997,74.199997,57972
2018-05-26,74.599998,77.900002,74.599998,77.599998,77.599998,36495
2018-06-02,77.550003,80.125000,76.050003,79.875000,79.875000,32058
2018-06-09,80.300003,83.000000,79.625000,81.724998,81.724998,48658
2018-06-16,82.050003,83.824997,79.150002,79.824997,79.824997,64539
2018-06-23,79.199997,83.300003,77.974998,82.875000,82.875000,38637
2018-06-30,83.074997,84.074997,81.250000,81.375000,81.375000,17442
2018-07-07,81.875000,81.875000,79.349998,79.949997,79.949997,16084
2018-07-14,79.925003,80.025002,65.650002,66.449997,66.449997,84664
2018-07-21,66.500000,67.125000,63.525002,63.650002,63.650002,47079
2018-07-28,63.974998,64.025002,58.025002,58.500000,58.500000,35405
2018-08-04,58.450001,58.700001,54.275002,54.799999,54.799999,21476
2018-08-11,55.125000,58.849998,51.250000,58.599998,58.599998,92285
2018-08-18,59.150002,59.500000,50.174999,51.775002,51.775002,116867
2018-08-25,51.775002,55.650002,48.924999,50.424999,50.424999,104049
2018-09-01,51.650002,55.799999,50.150002,55.650002,55.650002,113225
2018-09-08,56.400002,57.250000,54.025002,56.224998,56.224998,167693
2018-09-15,56.325001,61.724998,54.200001,60.299999,60.299999,84309
2018-09-22,60.775002,63.025002,60.000000,62.174999,62.174999,47780
2018-09-29,62.799999,68.824997,62.799999,68.199997,68.199997,36895
2018-10-06,68.900002,69.250000,68.199997,68.750000,68.750000,33705
2018-10-13,55.250000,58.325001,51.500000,51.599998,51.599998,123119
2018-10-20,52.200001,58.450001,51.275002,57.924999,57.924999,112326
2018-10-27,58.500000,60.200001,56.750000,58.125000,58.125000,120400
2018-11-03,57.950001,59.125000,54.000000,55.799999,55.799999,159337
2018-11-10,55.700001,60.075001,55.224998,60.075001,60.075001,121052
2018-11-17,60.250000,61.424999,58.099998,59.075001,59.075001,55503
2018-11-24,59.474998,59.474998,56.700001,57.875000,57.875000,41190
2018-12-01,58.650002,58.875000,54.125000,54.250000,54.250000,40042
2018-12-08,54.349998,55.099998,54.275002,54.950001,54.950001,30310
2018-12-15,64.324997,64.400002,61.025002,61.125000,61.125000,83515
2018-12-22,61.900002,61.900002,60.200001,60.650002,60.650002,55391
2018-12-29,60.849998,63.424999,60.799999,61.950001,61.950001,73368
2019-01-05,61.950001,64.224998,61.250000,62.650002,62.650002,144151
2019-01-12,62.650002,63.599998,59.125000,61.224998,61.224998,100827
2019-01-19,61.724998,62.025002,58.049999,58.375000,58.375000,33878
2019-01-26,58.525002,58.525002,56.049999,56.349998,56.349998,28116
2019-02-02,56.400002,57.700001,55.000000,55.049999,55.049999,22497
2019-02-09,55.000000,60.275002,54.900002,59.525002,59.525002,41067
2019-02-16,58.875000,58.924999,52.250000,55.450001,55.450001,98449
2019-02-23,54.849998,57.575001,52.750000,56.400002,56.400002,110697
2019-03-02,57.375000,60.724998,56.599998,60.549999,60.549999,127905
2019-03-09,60.750000,68.800003,60.150002,68.800003,68.800003,166148
2019-03-16,69.625000,80.300003,67.525002,78.324997,78.324997,77122
2019-03-23,79.849998,81.750000,76.775002,77.375000,77.375000,42996
2019-03-30,76.425003,80.175003,76.300003,79.025002,79.025002,28179
2019-04-06,79.025002,79.349998,78.425003,79.300003,79.300003,11765
2019-04-13,90.125000,91.224998,87.599998,90.199997,90.199997,2309
2019-04-20,90.900002,91.000000,86.824997,87.000000,87.000000,2766
2019-04-27,86.500000,87.300003,83.925003,85.349998,85.349998,2950
2019-05-04,84.425003,84.425003,81.699997,83.750000,83.750000,2215
2019-05-11,83.525002,92.824997,83.449997,92.375000,92.375000,81239
2019-05-18,92.099998,93.025002,86.425003,86.425003,86.425003,46686
2019-05-25,85.800003,86.375000,81.400002,81.724998,81.724998,38278
2019-06-01,81.974998,82.625000,78.275002,78.650002,78.650002,28238
2019-06-08,78.675003,79.500000,78.650002,79.375000,79.375000,32440
2019-06-15,81.050003,83.300003,76.250000,76.250000,76.250000,66257
2019-06-22,75.650002,76.250000,72.000000,72.099998,72.099998,36876
2019-06-29,72.824997,74.349998,71.775002,72.125000,72.125000,21181
2019-07-06,72.125000,72.849998,69.875000,71.050003,71.050003,22771
2019-07-13,71.000000,84.550003,70.699997,83.875000,83.875000,123036
2019-07-20,84.300003,87.500000,82.300003,86.425003,86.425003,52074
2019-07-27,85.724998,86.050003,76.175003,76.275002,76.275002,52271
2019-08-03,75.000000,79.300003,74.300003,79.025002,79.025002,27762
2019-08-10,79.199997,79.449997,62.000000,62.000000,62.000000,61970
2019-08-17,62.325001,65.824997,59.299999,59.299999,59.299999,90093
2019-08-24,60.875000,65.150002,60.875000,63.525002,63.525002,108229
2019-08-31,64.000000,68.000000,63.299999,63.500000,63.500000,112817
2019-09-07,63.000000,66.849998,59.775002,66.474998,66.474998,178783
2019-09-14,66.025002,66.025002,60.099998,60.349998,60.349998,95048
2019-09-21,60.924999,65.449997,60.500000,65.275002,65.275002,44937
2019-09-28,64.500000,65.824997,61.775002,62.400002,62.400002,31398
2019-10-05,61.924999,63.049999,60.450001,62.924999,62.924999,22114
2019-10-12,62.825001,72.125000,62.799999,67.949997,67.949997,120083
2019-10-19,67.500000,69.250000,63.724998,64.925003,64.925003,112408
2019-10-26,64.675003,66.474998,63.450001,64.449997,64.449997,105490
2019-11-02,63.775002,67.650002,63.375000,64.125000,64.125000,147509
2019-11-09,64.000000,65.974998,62.474998,63.200001,63.200001,129827
2019-11-16,63.000000,63.625000,60.049999,61.224998,61.224998,60021
2019-11-23,61.299999,62.400002,60.150002,62.025002,62.025002,29703
2019-11-30,61.724998,62.750000,60.174999,61.125000,61.125000,37125
2019-12-07,60.799999,61.049999,59.900002,60.474998,60.474998,53761
2019-12-14,69.525002,71.224998,69.074997,70.675003,70.675003,94756
2019-12-21,70.675003,71.500000,69.474998,70.574997,70.574997,48906
2019-12-28,71.250000,72.599998,68.550003,68.550003,68.550003,80198
2020-01-04,68.949997,70.199997,66.474998,67.250000,67.250000,142325
2020-01-11,66.974998,68.224998,65.574997,67.675003,67.675003,115748
2020-01-18,67.574997,69.000000,66.425003,67.224998,67.224998,46724
2020-01-25,66.275002,67.050003,56.849998,57.125000,57.125000,64971
2020-02-01,57.875000,58.275002,54.674999,57.099998,57.099998,34036
2020-02-08,57.000000,57.000000,55.500000,55.900002,55.900002,23325
2020-02-15,64.474998,68.250000,63.099998,67.025002,67.025002,76105
2020-02-22,65.000000,65.949997,61.525002,62.275002,62.275002,108059
2020-02-29,62.549999,66.375000,62.125000,65.925003,65.925003,110788
2020-03-07,62.924999,66.000000,56.375000,56.375000,56.375000,138126
2020-03-14,52.299999,63.849998,52.125000,61.575001,61.575001,92058
2020-03-21,64.000000,67.699997,58.400002,58.450001,58.450001,36447
2020-03-28,58.099998,58.250000,40.200001,40.224998,40.224998,41007
2020-04-04,40.224998,44.299999,37.500000,42.799999,42.799999,24965
2020-04-11,41.900002,46.049999,37.000000,37.924999,37.924999,8024
2020-04-18,38.500000,53.724998,38.424999,52.525002,52.525002,7544
2020-04-25,54.299999,62.875000,53.799999,62.875000,62.875000,5765
2020-05-02,65.875000,68.949997,65.000000,67.300003,67.300003,4624
2020-05-09,67.099998,68.750000,57.750000,57.875000,57.875000,33169
2020-05-16,58.500000,59.724998,55.750000,58.775002,58.775002,34678
2020-05-23,59.299999,62.000000,55.924999,56.849998,56.849998,26692
2020-05-30,55.275002,55.849998,46.450001,47.450001,47.450001,29881
2020-06-06,47.000000,48.700001,46.849998,48.049999,48.049999,21521
2020-06-13,51.250000,53.075001,48.174999,48.450001,48.450001,59491
2020-06-20,47.875000,48.075001,44.974998,45.275002,45.275002,29400
2020-06-27,45.275002,45.625000,44.500000,44.724998,44.724998,11229
2020-07-04,45.000000,46.500000,43.575001,45.974998,45.974998,26622
2020-07-11,46.075001,53.799999,45.950001,52.799999,52.799999,63807
2020-07-18,52.825001,54.950001,50.200001,54.000000,54.000000,57841
2020-07-25,54.250000,55.275002,51.025002,52.000000,52.000000,39394
2020-08-01,51.275002,51.500000,49.200001,51.000000,51.000000,33262
2020-08-08,51.849998,53.974998,51.650002,53.825001,53.825001,26271
2020-08-15,52.825001,56.125000,51.275002,54.250000,54.250000,78658
2020-08-22,54.500000,56.700001,53.224998,53.650002,53.650002,74388
2020-08-29,53.375000,60.950001,53.174999,59.825001,59.825001,112786
2020-09-05,59.375000,68.724998,58.775002,66.574997,66.574997,128992
2020-09-12,68.324997,68.525002,64.150002,66.500000,66.500000,97229
2020-09-19,66.099998,72.000000,65.275002,71.750000,71.750000,42860
2020-09-26,72.275002,75.425003,72.125000,74.500000,74.500000,31354
2020-10-03,74.324997,78.199997,74.000000,78.125000,78.125000,21931
2020-10-10,78.224998,78.425003,68.025002,69.800003,69.800003,64488
2020-10-17,69.724998,72.800003,65.699997,67.025002,67.025002,109721
2020-10-24,66.675003,69.650002,64.199997,65.574997,65.574997,87181
2020-10-31,65.724998,67.599998,64.099998,64.900002,64.900002,96634
2020-11-07,65.800003,66.574997,63.599998,64.900002,64.900002,122091
2020-11-14,64.974998,66.175003,63.500000,64.125000,64.125000,53362
2020-11-21,64.750000,66.425003,64.125000,65.875000,65.875000,28178
2020-11-28,66.250000,67.949997,64.599998,65.875000,65.875000,31743
2020-12-05,65.349998,65.599998,64.275002,64.675003,64.675003,17987
2020-12-12,64.699997,66.900002,64.650002,65.800003,65.800003,70402
2020-12-19,65.199997,68.125000,65.099998,66.949997,66.949997,44974
2020-12-26,67.199997,70.500000,65.775002,70.275002,70.275002,65607
2021-01-02,71.425003,72.000000,68.324997,68.699997,68.699997,103576
2021-01-09,68.500000,69.525002,66.125000,67.925003,67.925003,131558
2021-01-16,67.775002,70.125000,66.150002,69.925003,69.925003,48656
2021-01-23,70.300003,71.400002,69.550003,69.800003,69.800003,37524
2021-01-30,70.199997,73.250000,69.324997,70.974998,70.974998,34312
2021-02-06,71.474998,74.250000,71.150002,74.000000,74.000000,40795
2021-02-13,85.900002,86.824997,83.625000,84.500000,84.500000,61891
2021-02-20,84.574997,90.675003,84.324997,87.150002,87.150002,92589
2021-02-27,87.449997,88.900002,85.125000,87.175003,87.175003,120031
2021-03-06,86.500000,91.699997,86.199997,91.400002,91.400002,116837
2021-03-13,90.875000,95.724998,89.625000,94.250000,94.250000,70227
2021-03-20,94.574997,101.974998,94.000000,100.800003,100.800003,39211
2021-03-27,100.800003,101.974998,99.900002,101.775002,101.775002,29151
2021-04-03,102.099998,103.625000,101.599998,103.474998,103.474998,28806
2021-04-10,103.849998,106.199997,101.574997,102.474998,102.474998,14887
2021-04-17,102.675003,109.449997,102.675003,109.349998,109.349998,2358
2021-04-24,109.000000,111.775002,107.324997,110.125000,110.125000,2635
2021-05-01,110.599998,112.175003,109.800003,111.974998,111.974998,1922
2021-05-08,111.750000,111.974998,111.150002,111.150002,111.150002,19705
2021-05-15,108.675003,114.650002,107.925003,114.224998,114.224998,79893
2021-05-22,113.474998,117.599998,112.800003,117.250000,117.250000,48079
2021-05-29,116.150002,120.150002,116.150002,119.500000,119.500000,30061
2021-06-05,119.800003,122.724998,119.300003,122.675003,122.675003,25636
2021-06-12,122.699997,123.074997,108.500000,108.675003,108.675003,90074
2021-06-19,109.199997,109.675003,99.775002,101.949997,101.949997,63107
2021-06-26,102.525002,109.425003,102.125000,108.650002,108.650002,36331
2021-07-03,108.650002,111.150002,108.449997,111.000000,111.000000,17820
2021-07-10,111.474998,112.875000,104.675003,105.650002,105.650002,41025
2021-07-17,105.250000,105.849998,103.800003,105.000000,105.000000,33740
