Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-02-12 00:00:00,LIVE CATTLE ,159821,37317,4163,-1297,122504,197138,388678
2019-02-19 00:00:00,LIVE CATTLE ,163834,39398,4013,2081,124436,203232,391831
2019-02-26 00:00:00,LIVE CATTLE ,172063,42025,8229,2627,130038,214088,403076
2019-01-08 00:00:00,LIVE CATTLE ,140414,37558,-7,1431,102856,177972,383428
2019-01-15 00:00:00,LIVE CATTLE ,146928,39015,6514,1457,107913,185943,388310
2019-01-22 00:00:00,LIVE CATTLE ,148751,41732,1823,2717,107019,190483,389136
2019-01-29 00:00:00,LIVE CATTLE ,152089,43479,3338,1747,108610,195568,387842
2018-12-04 00:00:00,LIVE CATTLE ,121936,41898,2517,11,80038,163834,334919
2018-12-11 00:00:00,LIVE CATTLE ,123179,37846,1243,-4052,85333,161025,339833
2018-12-18 00:00:00,LIVE CATTLE ,132310,37033,9131,-813,95277,169343,348361
2018-12-24 00:00:00,LIVE CATTLE ,130633,35819,-1677,-1214,94814,166452,353417
2018-12-31 00:00:00,LIVE CATTLE ,140421,36127,9788,308,104294,176548,376145
2018-11-06 00:00:00,LIVE CATTLE ,119002,43375,-785,2910,75627,162377,353057
2018-11-13 00:00:00,LIVE CATTLE ,111003,43361,-7999,-14,67642,154364,337792
2018-11-20 00:00:00,LIVE CATTLE ,113356,42843,2353,-518,70513,156199,340089
2018-11-27 00:00:00,LIVE CATTLE ,119419,41887,6063,-956,77532,161306,344291
2018-10-02 00:00:00,LIVE CATTLE ,123175,36306,5854,3175,86869,159481,336247
2018-10-09 00:00:00,LIVE CATTLE ,121957,35335,-1218,-971,86622,157292,341490
2018-10-16 00:00:00,LIVE CATTLE ,121760,36684,-197,1349,85076,158444,329921
2018-10-23 00:00:00,LIVE CATTLE ,121358,36897,-402,213,84461,158255,331629
2018-10-30 00:00:00,LIVE CATTLE ,119787,40465,-1571,3568,79322,160252,344765
2018-09-04 00:00:00,LIVE CATTLE ,109457,43926,1876,1474,65531,153383,305289
2018-09-11 00:00:00,LIVE CATTLE ,106544,45535,-2913,1609,61009,152079,302193
2018-09-18 00:00:00,LIVE CATTLE ,115352,34597,8808,-10938,80755,149949,318844
2018-09-29 00:00:00,LIVE CATTLE ,117321,33131,1969,-1466,84190,150452,326486
2018-08-07 00:00:00,LIVE CATTLE ,106467,43823,-3169,-10654,62644,150290,301335
2018-08-14 00:00:00,LIVE CATTLE ,104397,43794,-2070,-29,60603,148191,299012
