time,open,high,low,close,tick_volume,spread,real_volume
2012-08-02,1.5537100000000001,1.5677699999999999,1.54898,1.5513400000000002,79398,10,0
2012-08-03,1.55133,1.56559,1.55035,1.56371,72864,4,0
2012-08-06,1.56362,1.5664500000000001,1.55453,1.55982,69394,10,0
2012-08-07,1.55978,1.5683500000000001,1.5563799999999999,1.56211,69666,10,0
2012-08-08,1.56212,1.56761,1.55718,1.56566,68131,10,0
2012-08-09,1.56567,1.56845,1.5604900000000002,1.5634000000000001,67843,10,0
2012-08-10,1.5634299999999999,1.57001,1.55766,1.56873,62331,10,0
2012-08-13,1.56759,1.5716299999999999,1.56565,1.56799,58595,10,0
2012-08-14,1.5680100000000001,1.57263,1.56707,1.56759,62855,10,0
2012-08-15,1.56758,1.57006,1.56596,1.56789,57932,10,0
2012-08-16,1.5678800000000002,1.57437,1.56353,1.57344,62594,10,0
2012-08-17,1.5734599999999999,1.57385,1.5673599999999999,1.56935,60225,10,0
2012-08-20,1.56968,1.57166,1.56772,1.57084,56148,10,0
2012-08-21,1.57084,1.58033,1.5705200000000001,1.5782,60470,10,0
2012-08-22,1.5781800000000001,1.5882399999999999,1.57679,1.58809,64260,10,0
2012-08-23,1.5880999999999998,1.5911300000000002,1.5855299999999999,1.58578,65245,10,0
2012-08-24,1.58581,1.58683,1.5801699999999999,1.5808900000000001,58235,10,0
2012-08-27,1.58138,1.58276,1.57863,1.5788600000000002,42411,10,0
2012-08-28,1.57885,1.5834899999999998,1.57534,1.58176,53341,10,0
2012-08-29,1.58175,1.58537,1.5802,1.58281,45808,10,0
2012-08-30,1.58281,1.58741,1.57704,1.57839,47567,10,0
2012-08-31,1.5783800000000001,1.5894,1.5777299999999999,1.58636,59406,10,0
2012-09-03,1.5880800000000002,1.58976,1.5849,1.5883500000000002,50209,10,0
2012-09-04,1.5883500000000002,1.5907900000000001,1.58578,1.58737,56823,10,0
2012-09-05,1.58738,1.59333,1.58258,1.59009,66893,10,0
2012-09-06,1.5901,1.5941,1.58814,1.59348,63831,10,0
2012-09-07,1.59349,1.6033300000000001,1.5921699999999999,1.6007500000000001,65289,10,0
2012-09-10,1.6010900000000001,1.60175,1.59582,1.59871,55615,10,0
2012-09-11,1.5987,1.60829,1.59862,1.60675,62203,10,0
2012-09-12,1.60675,1.61301,1.60633,1.61078,68980,10,0
2012-09-13,1.61078,1.6173,1.60737,1.61498,69701,10,0
2012-09-14,1.6149900000000001,1.62541,1.61426,1.6214300000000001,73938,10,0
2012-09-17,1.62275,1.62721,1.621,1.62473,63072,10,0
2012-09-18,1.62473,1.62664,1.62201,1.62388,66812,10,0
2012-09-19,1.6238899999999998,1.6269900000000002,1.61839,1.6220599999999998,68162,10,0
2012-09-20,1.6220599999999998,1.6235300000000001,1.61627,1.62138,73030,10,0
2012-09-21,1.62141,1.63086,1.6212,1.62286,72448,10,0
2012-09-24,1.62427,1.62458,1.6181299999999998,1.62207,63484,10,0
2012-09-25,1.62207,1.62666,1.61816,1.61937,71518,10,0
2012-09-26,1.61936,1.62086,1.61367,1.61672,73848,10,0
2012-09-27,1.6167500000000001,1.62428,1.61653,1.6234,75116,10,0
2012-09-28,1.62344,1.62714,1.61123,1.61638,76863,10,0
2012-10-01,1.61544,1.6174,1.6108099999999999,1.61294,68325,4,0
2012-10-02,1.61294,1.61862,1.6124399999999999,1.6128900000000002,67269,10,0
2012-10-03,1.6128900000000002,1.61403,1.6066099999999999,1.60791,69049,10,0
2012-10-04,1.6078999999999999,1.62013,1.60757,1.61927,71369,10,0
2012-10-05,1.6193,1.62161,1.61222,1.61341,65191,10,0
2012-10-08,1.61362,1.6138400000000002,1.60179,1.6019999999999999,67423,4,0
2012-10-09,1.6020699999999999,1.6045099999999999,1.5975899999999998,1.6001699999999999,66887,10,0
2012-10-10,1.60019,1.60338,1.59762,1.60007,65478,10,0
2012-10-11,1.60009,1.60534,1.5984,1.60467,58379,10,0
2012-10-12,1.60466,1.60964,1.60179,1.60673,54753,10,0
2012-10-15,1.6076899999999998,1.60797,1.60206,1.60716,56330,10,0
2012-10-16,1.60717,1.61335,1.6059999999999999,1.61178,56816,10,0
2012-10-17,1.61177,1.6177700000000002,1.61116,1.6138599999999999,57812,10,0
2012-10-18,1.61387,1.617,1.60399,1.60473,58363,10,0
2012-10-19,1.60472,1.60664,1.59965,1.59993,55300,10,0
2012-10-22,1.6006399999999998,1.6051600000000001,1.5989900000000001,1.60121,54246,10,0
2012-10-23,1.60122,1.60235,1.5912600000000001,1.59509,57045,10,0
2012-10-24,1.5951,1.6047500000000001,1.59352,1.6036000000000001,60415,10,0
2012-10-25,1.60361,1.6142699999999999,1.6025399999999999,1.61186,54874,10,0
2012-10-26,1.61188,1.61401,1.60798,1.6102699999999999,51913,6,0
2012-10-29,1.60845,1.6092,1.60058,1.60321,34431,3,0
2012-10-30,1.6031900000000001,1.6084800000000001,1.60196,1.6082999999999998,34456,3,0
2012-10-31,1.6082800000000002,1.61382,1.60675,1.61314,47240,4,0
2012-11-01,1.61311,1.6174300000000001,1.61195,1.61306,49527,10,0
2012-11-02,1.61306,1.61324,1.60072,1.60208,47554,4,0
2012-11-05,1.60196,1.6038700000000001,1.59569,1.5978599999999998,47178,4,0
2012-11-06,1.5978599999999998,1.6007,1.59645,1.59928,52767,4,0
2012-11-07,1.59927,1.60419,1.5954199999999998,1.5981,67801,10,0
2012-11-08,1.59813,1.6003699999999998,1.59286,1.5978400000000001,58737,10,0
2012-11-09,1.59789,1.6018599999999998,1.58873,1.58938,58926,10,0
2012-11-12,1.59026,1.5914700000000002,1.5863,1.58762,45538,10,0
2012-11-13,1.58764,1.5914899999999998,1.58578,1.58705,56482,9,0
2012-11-14,1.5870600000000001,1.5900699999999999,1.58378,1.5840999999999998,57224,10,0
2012-11-15,1.58411,1.58784,1.58274,1.5860699999999999,54704,10,0
2012-11-16,1.5860699999999999,1.59005,1.58351,1.58792,51855,10,0
2012-11-19,1.5889799999999998,1.59223,1.58866,1.5905399999999998,49333,10,0
2012-11-20,1.5905200000000002,1.59354,1.5890900000000001,1.59252,50103,10,0
2012-11-21,1.5925,1.5956299999999999,1.58827,1.59546,52142,10,0
2012-11-22,1.5954700000000002,1.59779,1.5918299999999999,1.59385,51001,10,0
2012-11-23,1.59389,1.60504,1.5926,1.60252,48178,10,0
2012-11-26,1.60235,1.60371,1.5996000000000001,1.6032199999999999,50798,8,0
2012-11-27,1.6031900000000001,1.60551,1.60087,1.60155,56580,4,0
2012-11-28,1.60153,1.60221,1.59618,1.60124,57214,9,0
2012-11-29,1.6012499999999998,1.60476,1.60015,1.6041400000000001,53819,6,0
2012-11-30,1.60412,1.60617,1.59885,1.60107,56036,10,0
2012-12-03,1.60221,1.61152,1.60198,1.60945,52654,4,0
2012-12-04,1.60944,1.61303,1.60859,1.60999,53379,4,0
2012-12-05,1.60998,1.6117599999999999,1.60823,1.60914,49718,6,0
2012-12-06,1.60915,1.61272,1.60354,1.60415,56703,4,0
2012-12-07,1.60415,1.6060400000000001,1.60016,1.6037400000000002,55445,5,0
2012-12-10,1.60335,1.6096,1.6013,1.60747,46446,4,0
2012-12-11,1.60743,1.6120700000000001,1.6068500000000001,1.61145,49632,6,0
2012-12-12,1.6114600000000001,1.61708,1.6094300000000001,1.61371,52561,6,0
2012-12-13,1.6137000000000001,1.61527,1.60845,1.61102,51590,4,0
2012-12-14,1.61101,1.61768,1.6103,1.6171799999999998,51933,6,0
2012-12-17,1.61796,1.6215899999999999,1.61568,1.61981,49365,5,0
2012-12-18,1.61979,1.62686,1.61948,1.6245,48318,6,0
2012-12-19,1.62454,1.63061,1.62379,1.62493,55493,5,0
2012-12-20,1.62496,1.62954,1.62412,1.6275,53755,8,0
2012-12-21,1.62755,1.62758,1.6151200000000001,1.61686,57777,9,0
2012-12-24,1.6156899999999998,1.6205500000000002,1.61006,1.6132,37739,4,0
2012-12-26,1.6126200000000002,1.61701,1.6107,1.61328,36363,10,0
2012-12-27,1.61335,1.62018,1.60662,1.61005,54446,9,0
2012-12-28,1.61006,1.61699,1.60781,1.61455,44096,9,0
2012-12-31,1.6164399999999999,1.62737,1.61331,1.62409,37577,6,0
2013-01-01,1.62426,1.62569,1.62245,1.62513,1213,16,0
2013-01-02,1.62517,1.6380599999999998,1.62248,1.62519,72806,6,0
2013-01-03,1.6251799999999998,1.6252900000000001,1.60572,1.60825,48285,6,0
2013-01-04,1.60822,1.60985,1.60099,1.60678,49710,2,0
2013-01-07,1.6077,1.6127500000000001,1.60205,1.61266,47491,10,0
2013-01-08,1.61265,1.61266,1.60285,1.6058,46960,7,0
2013-01-09,1.6057700000000001,1.60745,1.59925,1.60164,48890,6,0
2013-01-10,1.60163,1.61761,1.60038,1.61625,57297,7,0
2013-01-11,1.61629,1.61699,1.60888,1.6127099999999999,50853,6,0
2013-01-14,1.61277,1.6154199999999999,1.60316,1.60725,50512,7,0
2013-01-15,1.6072199999999999,1.61001,1.60323,1.6059700000000001,60638,2,0
2013-01-16,1.60598,1.608,1.59752,1.59975,58007,10,0
2013-01-17,1.59977,1.60388,1.5954899999999999,1.59965,62096,10,0
2013-01-18,1.59964,1.5997599999999998,1.5854,1.5866,60040,6,0
2013-01-21,1.58528,1.5893199999999998,1.58057,1.5834899999999998,46861,6,0
2013-01-22,1.5835,1.5883,1.5809199999999999,1.5837400000000001,59866,7,0
2013-01-23,1.5837400000000001,1.5891600000000001,1.5801500000000002,1.5829900000000001,54863,9,0
2013-01-24,1.58298,1.58506,1.57557,1.57894,55151,6,0
2013-01-25,1.57897,1.5826500000000001,1.57453,1.57955,55334,8,0
2013-01-28,1.5777700000000001,1.5785200000000001,1.56742,1.56901,51300,6,0
2013-01-29,1.56898,1.57732,1.5689600000000001,1.57568,51625,9,0
2013-01-30,1.57568,1.58151,1.57257,1.57945,55078,8,0
2013-01-31,1.57946,1.58748,1.57745,1.58587,54861,10,0
2013-02-01,1.58588,1.58782,1.56897,1.56913,61632,8,0
2013-02-04,1.57036,1.57713,1.56929,1.57498,52970,9,0
2013-02-05,1.57498,1.58039,1.56304,1.56602,58701,7,0
2013-02-06,1.56601,1.56776,1.56303,1.56626,53654,6,0
2013-02-07,1.5662500000000001,1.57674,1.56447,1.57132,61930,8,0
2013-02-08,1.57131,1.5843,1.57046,1.57969,55947,6,0
2013-02-11,1.57896,1.58094,1.56453,1.56481,51118,8,0
2013-02-12,1.5648,1.56826,1.55734,1.5677699999999999,56112,5,0
2013-02-13,1.56775,1.56884,1.55236,1.55372,54307,6,0
2013-02-14,1.55373,1.55423,1.54746,1.54943,53243,6,0
2013-02-15,1.5494400000000002,1.55494,1.54622,1.55162,36231,6,0
2013-02-18,1.5499,1.55076,1.5437699999999999,1.54687,30857,6,0
2013-02-19,1.54687,1.55035,1.54141,1.5421399999999998,29314,6,0
2013-02-20,1.54216,1.54501,1.5192700000000001,1.52365,34814,6,0
2013-02-21,1.5236800000000001,1.52731,1.51305,1.52512,38712,6,0
2013-02-22,1.52511,1.53192,1.51605,1.51605,32582,6,0
2013-02-25,1.51072,1.51978,1.50868,1.51628,43525,6,0
2013-02-26,1.51627,1.52183,1.51131,1.51289,41781,6,0
2013-02-27,1.5129000000000001,1.5187599999999999,1.50803,1.51601,37734,6,0
2013-02-28,1.51599,1.52216,1.51486,1.51669,33602,6,0
2013-03-01,1.5167199999999998,1.5185300000000002,1.49857,1.50365,35976,6,0
2013-03-04,1.50302,1.51162,1.5,1.5114,15844,4,0
2013-03-05,1.5114,1.51982,1.5093999999999999,1.5125199999999999,14373,6,0
2013-03-06,1.51254,1.51524,1.4965899999999999,1.49826,26220,2,0
2013-03-07,1.49824,1.50821,1.49673,1.50119,49989,1,0
2013-03-08,1.50118,1.50468,1.48864,1.49222,34841,1,0
2013-03-11,1.49077,1.49428,1.48657,1.49088,33624,1,0
2013-03-12,1.49086,1.49157,1.4828700000000001,1.48969,41195,1,0
2013-03-13,1.48971,1.4981200000000001,1.48921,1.49196,44758,1,0
2013-03-14,1.49196,1.51183,1.49148,1.5082900000000001,50541,1,0
2013-03-15,1.50828,1.51762,1.50683,1.51128,48825,1,0
2013-03-18,1.51099,1.51436,1.5070999999999999,1.50934,53289,1,0
2013-03-19,1.5093299999999998,1.51441,1.50729,1.5091999999999999,54273,1,0
2013-03-20,1.50919,1.51858,1.50267,1.50914,55074,1,0
2013-03-21,1.50915,1.52089,1.50878,1.5171000000000001,52481,1,0
2013-03-22,1.51714,1.52474,1.51714,1.5226899999999999,44737,1,0
2013-03-25,1.52344,1.52599,1.51433,1.51752,52992,1,0
2013-03-26,1.5175,1.5207000000000002,1.5135100000000001,1.51632,43615,1,0
2013-03-27,1.51631,1.5181,1.50925,1.51276,44933,1,0
2013-03-28,1.51275,1.5200399999999998,1.51118,1.51908,45674,1,0
2013-03-29,1.5190700000000001,1.52182,1.5177100000000001,1.51958,28016,4,0
2013-04-01,1.5197,1.52414,1.5177399999999999,1.52261,24266,1,0
2013-04-02,1.52261,1.52583,1.50987,1.51043,42226,1,0
2013-04-03,1.51041,1.5158,1.5074999999999998,1.5131999999999999,39703,1,0
2013-04-04,1.51319,1.52453,1.50332,1.5228000000000002,50964,1,0
2013-04-05,1.52285,1.5363,1.5199,1.53357,47209,1,0
2013-04-08,1.53294,1.53502,1.52386,1.5264600000000002,42403,1,0
2013-04-09,1.5264600000000002,1.53413,1.5249899999999998,1.53187,46081,1,0
2013-04-10,1.53187,1.53427,1.5292400000000002,1.5326499999999998,41823,4,0
2013-04-11,1.5326499999999998,1.5411299999999999,1.53171,1.5385,46975,1,0
2013-04-12,1.53845,1.54094,1.53372,1.53393,42731,1,0
2013-04-15,1.53381,1.53844,1.52698,1.52918,52647,1,0
2013-04-16,1.5292,1.53788,1.52725,1.53659,54658,1,0
2013-04-17,1.53659,1.53688,1.52164,1.52412,55989,1,0
2013-04-18,1.5241,1.53124,1.52177,1.52797,50671,1,0
2013-04-19,1.52796,1.53675,1.5223900000000001,1.52288,46114,1,0
2013-04-22,1.52311,1.52952,1.52035,1.52875,40967,1,0
2013-04-23,1.52869,1.52973,1.51963,1.52363,44410,3,0
2013-04-24,1.52362,1.52871,1.52261,1.52651,42656,2,0
2013-04-25,1.52652,1.548,1.52645,1.54341,46727,1,0
2013-04-26,1.54341,1.54984,1.5418500000000002,1.54746,41159,1,0
2013-04-29,1.5483500000000001,1.55456,1.54766,1.54932,36564,1,0
2013-04-30,1.54932,1.55673,1.5467499999999998,1.55351,38913,1,0
2013-05-01,1.5535299999999999,1.5605099999999998,1.55259,1.55541,38792,1,0
2013-05-02,1.55546,1.55904,1.54963,1.55324,44261,1,0
2013-05-03,1.55324,1.56014,1.5480800000000001,1.5568300000000002,42189,3,0
2013-05-06,1.5565799999999999,1.55976,1.55206,1.55393,28460,1,0
2013-05-07,1.55395,1.55518,1.5446900000000001,1.5481099999999999,35262,1,0
2013-05-08,1.5481099999999999,1.55911,1.54703,1.5540699999999998,39078,1,0
2013-05-09,1.5540699999999998,1.5587499999999999,1.54256,1.54473,44877,1,0
2013-05-10,1.54473,1.5457100000000001,1.53139,1.53579,49176,1,0
2013-05-13,1.53552,1.53845,1.52776,1.5302099999999998,44058,1,0
2013-05-14,1.53024,1.5330599999999999,1.5206300000000001,1.52179,48531,1,0
2013-05-15,1.52189,1.5272700000000001,1.51737,1.52252,51324,1,0
2013-05-16,1.52247,1.53223,1.5197699999999998,1.52735,50457,1,0
2013-05-17,1.52737,1.5281,1.5158,1.51666,45860,1,0
2013-05-20,1.5186,1.52807,1.5165600000000001,1.52575,41223,1,0
2013-05-21,1.52576,1.5276100000000001,1.51124,1.5150000000000001,47395,1,0
2013-05-22,1.51504,1.51732,1.50196,1.50428,58799,1,0
2013-05-23,1.50428,1.51281,1.5013800000000002,1.51082,66485,1,0
2013-05-24,1.51078,1.5142099999999998,1.50636,1.5119500000000001,57522,5,0
2013-05-27,1.51295,1.51558,1.50868,1.51105,29640,5,0
2013-05-28,1.51098,1.51345,1.50268,1.50351,60463,5,0
2013-05-29,1.50352,1.5145499999999998,1.50081,1.5127899999999999,65888,5,0
2013-05-30,1.5127199999999998,1.5237,1.51102,1.52328,68759,5,0
2013-05-31,1.52328,1.52393,1.514,1.51938,67341,5,0
2013-06-03,1.5197500000000002,1.53748,1.51919,1.53179,60893,5,0
2013-06-04,1.5318,1.5342500000000001,1.52732,1.5314999999999999,61118,5,0
2013-06-05,1.5314999999999999,1.54084,1.5291700000000001,1.5405799999999998,67876,5,0
2013-06-06,1.54043,1.56833,1.53811,1.55994,63420,8,0
2013-06-07,1.55993,1.5617100000000002,1.54881,1.55552,67708,8,0
2013-06-10,1.55159,1.55854,1.54947,1.55715,52282,8,0
2013-06-11,1.55713,1.5652599999999999,1.55207,1.56445,63840,8,0
2013-06-12,1.56447,1.56995,1.5633,1.56786,52755,8,0
2013-06-13,1.56786,1.5735999999999999,1.5644200000000001,1.57189,59335,8,0
2013-06-14,1.57185,1.5718800000000002,1.5615999999999999,1.57008,59487,5,0
2013-06-17,1.5710899999999999,1.5751,1.5680399999999999,1.57172,48931,5,0
2013-06-18,1.5717400000000001,1.57219,1.5565,1.56392,55409,5,0
2013-06-19,1.56395,1.56769,1.54495,1.54875,59168,5,0
2013-06-20,1.54875,1.55164,1.5414400000000001,1.55036,79351,5,0
2013-06-21,1.5504099999999998,1.55302,1.5368,1.5414400000000001,66917,5,0
2013-06-24,1.53939,1.5465200000000001,1.5343499999999999,1.54359,64686,5,0
2013-06-25,1.54353,1.54771,1.53972,1.54237,60379,5,0
2013-06-26,1.54237,1.54401,1.52975,1.53138,59506,5,0
2013-06-27,1.53137,1.5345499999999999,1.52016,1.52584,48551,8,0
2013-06-28,1.52583,1.5278399999999999,1.51654,1.52112,49330,8,0
2013-07-01,1.52068,1.5248300000000001,1.5183200000000001,1.52163,49411,5,0
2013-07-02,1.52162,1.5237699999999998,1.51361,1.51528,51995,5,0
2013-07-03,1.5152700000000001,1.53042,1.5129700000000001,1.52789,55696,5,0
2013-07-04,1.5278800000000001,1.52828,1.50557,1.5071400000000001,53896,5,0
2013-07-05,1.50717,1.50778,1.4859499999999999,1.48827,65057,5,0
2013-07-08,1.48777,1.4965600000000001,1.48581,1.49484,50385,5,0
2013-07-09,1.49481,1.49804,1.48133,1.4864899999999999,60762,5,0
2013-07-10,1.48655,1.50665,1.48447,1.50622,65867,5,0
2013-07-11,1.50621,1.5221900000000002,1.50338,1.5183200000000001,83057,5,0
2013-07-12,1.5182099999999998,1.51886,1.5075699999999999,1.51036,52691,1,0
2013-07-15,1.51083,1.51262,1.50274,1.5099900000000002,46505,1,0
2013-07-16,1.5100099999999999,1.51685,1.5044499999999998,1.5147,57077,1,0
2013-07-17,1.51468,1.5267300000000001,1.50787,1.52132,59174,1,0
2013-07-18,1.5213299999999998,1.52419,1.51576,1.52278,52108,1,0
2013-07-19,1.52278,1.52816,1.51962,1.5259,46556,1,0
2013-07-22,1.52611,1.5383900000000001,1.5257399999999999,1.53563,43400,1,0
2013-07-23,1.53565,1.53915,1.53259,1.53725,44858,1,0
2013-07-24,1.53728,1.53897,1.5289000000000001,1.53151,48179,1,0
2013-07-25,1.53166,1.54351,1.52634,1.53822,53822,1,0
2013-07-26,1.53822,1.54161,1.5355699999999999,1.53779,44579,1,0
2013-07-29,1.5383900000000001,1.54134,1.53286,1.5340799999999999,42702,1,0
2013-07-30,1.5340799999999999,1.53535,1.52233,1.52373,46538,1,0
2013-07-31,1.52374,1.52534,1.51257,1.5197500000000002,57561,1,0
2013-08-01,1.52037,1.52424,1.51099,1.51176,55767,1,0
2013-08-02,1.51176,1.53087,1.51024,1.5286300000000002,53168,1,0
2013-08-05,1.52828,1.53783,1.52588,1.53542,46378,1,0
2013-08-06,1.53542,1.53915,1.53315,1.5348600000000001,45978,1,0
2013-08-07,1.5349300000000001,1.55308,1.52048,1.54882,59721,1,0
2013-08-08,1.54886,1.5574,1.54847,1.55366,47387,1,0
2013-08-09,1.5536400000000001,1.55584,1.54966,1.54966,38388,1,0
2013-08-12,1.55027,1.5522200000000002,1.54566,1.5461200000000002,38355,1,0
2013-08-13,1.5461200000000002,1.55118,1.54269,1.54464,46826,1,0
2013-08-14,1.54473,1.55467,1.5422,1.5502799999999999,46782,1,0
2013-08-15,1.5502799999999999,1.56517,1.5501800000000001,1.56434,59538,1,0
2013-08-16,1.56434,1.5656400000000001,1.56073,1.56223,44614,1,0
2013-08-19,1.56296,1.56731,1.56091,1.56467,42495,1,0
2013-08-20,1.5646900000000001,1.56955,1.56284,1.5662099999999999,45605,1,0
2013-08-21,1.56629,1.5716999999999999,1.56373,1.5655999999999999,49697,1,0
2013-08-22,1.5655999999999999,1.5659399999999999,1.55626,1.5584,47540,1,0
2013-08-23,1.5584,1.56372,1.55385,1.5566200000000001,44324,1,0
2013-08-26,1.55752,1.56117,1.5556299999999998,1.55777,28322,1,0
2013-08-27,1.55782,1.55922,1.5481500000000001,1.5543200000000001,45210,1,0
2013-08-28,1.55436,1.55524,1.5428,1.5525,46768,1,0
2013-08-29,1.55254,1.5548,1.54823,1.55011,41880,1,0
2013-08-30,1.55015,1.5527600000000001,1.54629,1.54912,39160,1,0
2013-09-02,1.5518,1.55931,1.55054,1.55461,35055,1,0
2013-09-03,1.55462,1.56026,1.5522,1.5558100000000001,39536,1,0
2013-09-04,1.55591,1.56471,1.55556,1.56228,36149,1,0
2013-09-05,1.56229,1.5666799999999999,1.55728,1.55873,37253,1,0
2013-09-06,1.5587900000000001,1.5680800000000001,1.5563,1.5626600000000002,32118,1,0
2013-09-09,1.5627499999999999,1.57321,1.56258,1.56935,31848,1,0
2013-09-10,1.56933,1.57439,1.56853,1.5731199999999999,32898,1,0
2013-09-11,1.5731199999999999,1.58287,1.57184,1.58228,37254,1,0
2013-09-12,1.58226,1.58391,1.57763,1.58067,36945,1,0
2013-09-13,1.58068,1.5884399999999999,1.57761,1.5872899999999999,34704,1,0
2013-09-16,1.59318,1.59626,1.5894300000000001,1.58965,35292,1,0
2013-09-17,1.5896599999999999,1.59358,1.58857,1.5906099999999999,35410,1,0
2013-09-18,1.5906099999999999,1.61624,1.58922,1.61338,41207,1,0
2013-09-19,1.61342,1.61467,1.60225,1.60291,45880,1,0
2013-09-20,1.60291,1.6066500000000001,1.59864,1.60016,36219,1,0
2013-09-23,1.5998700000000001,1.6072,1.59978,1.60408,39003,1,0
2013-09-24,1.60408,1.6043500000000002,1.5955,1.60009,37154,1,0
2013-09-25,1.60013,1.60877,1.59792,1.60772,36698,1,0
2013-09-26,1.60773,1.6095899999999999,1.59992,1.60373,35510,1,0
2013-09-27,1.6037400000000002,1.61466,1.60296,1.6136599999999999,35529,1,0
2013-09-30,1.61419,1.62024,1.6128,1.61837,39375,1,0
2013-10-01,1.6183800000000002,1.62599,1.61823,1.61905,42342,1,0
2013-10-02,1.61905,1.6250200000000001,1.61623,1.62289,38093,1,0
2013-10-03,1.6228799999999999,1.62405,1.6154,1.61581,38181,1,0
2013-10-04,1.61582,1.61775,1.60054,1.6005500000000001,37554,1,0
2013-10-07,1.60253,1.60995,1.60251,1.60884,35365,1,0
2013-10-08,1.60884,1.6123699999999999,1.60196,1.60831,34638,1,0
2013-10-09,1.60831,1.61209,1.5916000000000001,1.5952199999999999,39281,1,0
2013-10-10,1.59528,1.59783,1.59137,1.5971199999999999,33045,1,0
2013-10-11,1.5971199999999999,1.60015,1.59233,1.59459,30855,1,0
2013-10-14,1.59668,1.60179,1.59541,1.59801,26001,1,0
2013-10-15,1.59799,1.60086,1.5914899999999998,1.59965,35725,1,0
2013-10-16,1.59964,1.60578,1.58938,1.5955,37951,1,0
2013-10-17,1.5955300000000001,1.6171799999999998,1.59398,1.61602,42594,1,0
2013-10-18,1.6160700000000001,1.6224699999999999,1.61416,1.61638,30775,1,0
2013-10-21,1.61712,1.61806,1.6132,1.61429,25818,1,0
2013-10-22,1.61444,1.62476,1.61154,1.62293,30973,1,0
2013-10-23,1.62289,1.62562,1.6119599999999998,1.61642,36120,1,0
2013-10-24,1.61638,1.62226,1.61374,1.6200999999999999,39337,1,0
2013-10-25,1.62013,1.62467,1.61502,1.61619,37280,1,0
2013-10-28,1.6172900000000001,1.62079,1.61242,1.61364,31358,1,0
2013-10-29,1.61364,1.61439,1.6023399999999999,1.60508,40785,1,0
2013-10-30,1.60504,1.60779,1.59984,1.60264,38189,1,0
2013-10-31,1.6027,1.60683,1.60056,1.60427,43881,1,0
2013-11-01,1.60429,1.6046200000000002,1.5908600000000002,1.59214,39196,1,0
2013-11-04,1.5927,1.59782,1.59032,1.59636,26333,1,0
2013-11-05,1.5963699999999998,1.6062400000000001,1.59482,1.60454,37535,1,0
2013-11-06,1.60458,1.61175,1.6041400000000001,1.60812,33053,1,0
2013-11-07,1.60812,1.61136,1.6009600000000002,1.60942,44614,1,0
2013-11-08,1.6094,1.6104699999999998,1.59569,1.60126,40773,1,0
2013-11-11,1.60072,1.60215,1.59653,1.59867,31687,1,0
2013-11-12,1.5987,1.59921,1.5853899999999999,1.58952,39888,1,0
2013-11-13,1.58949,1.60673,1.58779,1.6041400000000001,42358,1,0
2013-11-14,1.60418,1.6101,1.59885,1.60617,43702,1,0
2013-11-15,1.60615,1.6134,1.60481,1.6114199999999999,34090,1,0
2013-11-18,1.61197,1.61484,1.6081400000000001,1.61091,34137,1,0
2013-11-19,1.61089,1.6132,1.6059299999999999,1.61164,39180,1,0
2013-11-20,1.61164,1.61778,1.60872,1.61018,46643,1,0
2013-11-21,1.6101,1.6202,1.60721,1.6193300000000002,45774,1,0
2013-11-22,1.6193300000000002,1.62252,1.6176599999999999,1.62212,37199,1,0
2013-11-25,1.62351,1.62401,1.61333,1.61623,31330,1,0
2013-11-26,1.61613,1.62189,1.61388,1.62107,30224,1,0
2013-11-27,1.62108,1.6330200000000001,1.6197300000000001,1.62863,37613,1,0
2013-11-28,1.62863,1.6357300000000001,1.62766,1.6336300000000001,34085,1,0
2013-11-29,1.6336300000000001,1.63841,1.6314199999999999,1.63611,41095,1,0
2013-12-02,1.63739,1.6442299999999999,1.63429,1.635,41751,1,0
2013-12-03,1.63506,1.64365,1.63464,1.6385100000000001,37999,1,0
2013-12-04,1.6385,1.6403400000000001,1.63263,1.63785,46834,1,0
2013-12-05,1.63784,1.6403400000000001,1.63001,1.63392,47389,1,0
2013-12-06,1.63392,1.63931,1.6291600000000002,1.6345399999999999,41007,1,0
2013-12-09,1.6346,1.64322,1.63232,1.64223,34336,1,0
2013-12-10,1.64218,1.64652,1.64185,1.6446,34274,1,0
2013-12-11,1.6446100000000001,1.64573,1.6339000000000001,1.63753,36289,1,0
2013-12-12,1.6375600000000001,1.64178,1.63205,1.63428,37819,1,0
2013-12-13,1.63428,1.63597,1.62623,1.62914,35409,1,0
2013-12-16,1.63055,1.6348500000000001,1.62893,1.6297000000000001,35572,1,0
2013-12-17,1.6297199999999998,1.63355,1.62175,1.6272799999999998,35738,1,0
2013-12-18,1.62724,1.6484100000000002,1.62691,1.63827,45970,1,0
2013-12-19,1.63827,1.6395499999999998,1.63353,1.6364,38821,1,0
2013-12-20,1.6364,1.63944,1.63157,1.63279,38535,1,0
2013-12-23,1.63273,1.63747,1.63215,1.63464,30344,1,0
2013-12-24,1.63461,1.63811,1.63219,1.63694,22742,1,0
2013-12-26,1.6379299999999999,1.64378,1.63707,1.64137,17716,1,0
2013-12-27,1.64139,1.65775,1.64054,1.64787,37946,1,0
2013-12-30,1.64883,1.6532499999999999,1.6459700000000002,1.6493,30958,1,0
2013-12-31,1.64927,1.65778,1.6474199999999999,1.65649,26346,1,0
2014-01-01,1.6562299999999999,1.65759,1.6558000000000002,1.65759,1611,6,0
2014-01-02,1.65744,1.6602999999999999,1.64106,1.64442,59468,1,0
