Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2017-08-15,EURO FX ,190336,111069,-10895,3523,79267,301405,462148
2017-08-22,EURO FX ,197818,109842,7482,-1227,87976,307660,464445
2017-08-29,EURO FX ,194331,107812,-3487,-2030,86519,302143,469307
2017-07-03,EURO FX ,185925,108461,6254,-12515,77464,294386,422496
2017-07-11,EURO FX ,190267,106479,4342,-1982,83788,296746,436899
2017-07-18,EURO FX ,199540,108219,9273,1740,91321,307759,446259
2017-07-25,EURO FX ,197656,106814,-1884,-1405,90842,304470,449086
2017-06-06,EURO FX ,164889,90880,-11337,-12477,74009,255769,447178
2017-06-13,EURO FX ,164227,85174,-662,-5706,79053,249401,474300
2017-06-20,EURO FX ,167245,122393,3018,37219,44852,289638,379269
2017-06-27,EURO FX ,179671,120976,12426,-1417,58695,300647,400560
2017-05-02,EURO FX ,159418,161071,1587,-17655,-1653,320489,409936
2017-05-09,EURO FX ,155581,133182,-3837,-27889,22399,288763,418301
2017-05-16,EURO FX ,164234,126630,8653,-6552,37604,290864,431659
2017-05-23,EURO FX ,175032,110187,10798,-16443,64845,285219,449360
2017-05-30,EURO FX ,176226,103357,1194,-6830,72869,279583,453280
2017-04-04,EURO FX ,155468,166873,-8180,-4698,-11405,322341,397594
2017-04-11,EURO FX ,173594,192550,18126,25677,-18956,366144,420332
2017-04-18,EURO FX ,185786,207435,12192,14885,-21649,393221,430589
2017-04-25,EURO FX ,157831,178726,-27955,-28709,-20895,336557,411006
2017-03-07,EURO FX ,137662,197163,-5922,2415,-59501,334825,435309
2017-03-14,EURO FX ,148272,189299,10610,-7864,-41027,337571,381474
2017-03-21,EURO FX ,159590,179252,11318,-10047,-19662,338842,406717
2017-03-28,EURO FX ,163648,171571,4058,-7681,-7923,335219,408853
2017-02-07,EURO FX ,126708,171659,1019,257,-44951,298367,409178
2017-02-14,EURO FX ,125333,172097,-1375,438,-46764,297430,406350
2017-02-21,EURO FX ,130981,189232,5648,17135,-58251,320213,417129
2017-02-28,EURO FX ,143584,194748,12603,5516,-51164,338332,431635
2017-01-03,EURO FX ,8565,6420,0,0,2145,14985,416239
2017-01-10,EURO FX ,134747,200570,5046,813,-65823,335317,415212
2017-01-17,EURO FX ,128846,195346,-5901,-5224,-66500,324192,415090
2017-01-24,EURO FX ,131904,184252,3058,-11094,-52348,316156,414447
2017-01-31,EURO FX ,125689,171402,-6215,-12850,-45713,297091,405541
2016-12-06,EURO FX ,123390,237946,-12718,-17402,-114556,361336,433237
2016-12-13,EURO FX ,123597,211110,207,-26836,-87513,334707,447679
2016-12-20,EURO FX ,117460,195505,-6137,-15605,-78045,312965,399589
2016-12-27,EURO FX ,123281,192689,5821,-2816,-69408,315970,405681
2016-11-01,EURO FX ,126443,263828,-16438,-2909,-137385,390271,444502
2016-11-08,EURO FX ,118897,248211,-7546,-15617,-129314,367108,418007
2016-11-15,EURO FX ,121575,240757,2678,-7454,-119182,362332,415752
2016-11-22,EURO FX ,127122,246470,5547,5713,-119348,373592,434768
2016-11-29,EURO FX ,136108,255348,8986,8878,-119240,391456,447190
2016-10-04,EURO FX ,105634,187693,5142,11171,-82059,293327,347643
2016-10-11,EURO FX ,114284,207756,8650,20063,-93472,322040,378774
2016-10-18,EURO FX ,128181,237449,13897,29693,-109268,365630,413183
2016-10-25,EURO FX ,142881,266737,14700,29288,-123856,409618,448471
2016-09-06,EURO FX ,97324,189954,-10937,-232,-92630,287278,375985
2016-09-13,EURO FX ,91783,173258,-5541,-16696,-81475,265041,379624
2016-09-20,EURO FX ,95698,180723,3915,7465,-85025,276421,324525
2016-09-27,EURO FX ,100492,176522,4794,-4201,-76030,277014,328490
2016-08-02,EURO FX ,104516,208619,-4677,-13174,-104103,313135,378500
2016-08-09,EURO FX ,100442,198841,-4074,-9778,-98399,299283,368693
2016-08-16,EURO FX ,103060,195568,2618,-3273,-92508,298628,366037
2016-08-23,EURO FX ,105374,182032,2314,-13536,-76658,287406,364044
2016-08-30,EURO FX ,108261,190186,2887,8154,-81925,298447,364843
2016-07-05,EURO FX ,112011,187338,2431,15824,-75327,299349,362649
2016-07-12,EURO FX ,107635,195295,-4376,7957,-87660,302930,370372
2016-07-19,EURO FX ,111578,211469,3943,16174,-99891,323047,388905
2016-07-26,EURO FX ,109193,221793,-2385,10324,-112600,330986,400035
2016-06-07,EURO FX ,93492,160604,-4726,24732,-67112,254096,386010
